node,year,ri_coverage,scenario,total_cases,outbreaks,vapp
189,3,70,pSIA,0,0,20.13008637
189,3,75,pSIA,0,0,21.4951836
189,3,80,pSIA,0,0,22.85943438
189,3,85,pSIA,0,0,24.22413803
189,3,90,pSIA,0,0,25.58784901
189,3,95,pSIA,0,0,26.95189192
189,4,100,pSIA,0,0,28.3265745
189,4,25,pSIA,0,0,7.850787415
189,4,30,pSIA,0,0,8.889237548
189,4,35,pSIA,0,0,10.28627949
189,4,40,pSIA,1,1,12.5549529
189,4,45,pSIA,0,0,13.30876378
189,4,50,pSIA,0,0,14.67307953
189,4,55,pSIA,0,0,16.03822527
189,4,60,pSIA,0,0,17.40312929
189,4,65,pSIA,0,0,18.76674339
189,4,70,pSIA,0,0,20.13070115
189,4,75,pSIA,0,0,21.49498026
189,4,80,pSIA,0,0,22.85920659
189,4,85,pSIA,0,0,24.22360751
189,4,90,pSIA,0,0,25.5876925
189,4,95,pSIA,0,0,26.95202956
189,5,100,pSIA,0,0,22.653015
189,5,25,pSIA,0,0,5.66325375
189,5,30,pSIA,0,0,6.7959045
189,5,35,pSIA,0,0,7.928555249
189,5,40,pSIA,1,1,9.579693001
189,5,45,pSIA,0,0,10.19385675
189,5,50,pSIA,0,0,11.3265075
189,5,55,pSIA,0,0,12.45915825
189,5,60,pSIA,0,0,13.591809
189,5,65,pSIA,0,0,14.72445975
189,5,70,pSIA,0,0,15.8571105
189,5,75,pSIA,0,0,16.98976125
189,5,80,pSIA,0,0,18.122412
189,5,85,pSIA,0,0,19.25506275
189,5,90,pSIA,0,0,20.3877135
189,5,95,pSIA,0,0,21.52036425
19,1,100,pSIA,0,0,28.32670579
19,1,25,pSIA,9,3,9.51010504
19,1,30,pSIA,0,0,9.216042834
19,1,35,pSIA,0,0,10.58123224
19,1,40,pSIA,0,0,11.94591278
19,1,45,pSIA,0,0,13.31019631
19,1,50,pSIA,0,0,14.67387907
19,1,55,pSIA,0,0,16.03819902
19,1,60,pSIA,0,0,17.40259093
19,1,65,pSIA,0,0,18.76640358
19,1,70,pSIA,0,0,20.13010323
19,1,75,pSIA,0,0,21.4947664
19,1,80,pSIA,0,0,22.8583609
19,1,85,pSIA,0,0,24.22346031
19,1,90,pSIA,0,0,25.58807724
19,1,95,pSIA,0,0,26.95219432
19,2,100,pSIA,0,0,33.98977259
19,2,25,pSIA,0,0,8.919070221
19,2,30,pSIA,0,0,10.91657628
19,2,35,pSIA,0,0,12.56157954
19,2,40,pSIA,0,0,14.20948744
19,2,45,pSIA,0,0,15.85789527
19,2,50,pSIA,0,0,17.5050581
19,2,55,pSIA,0,0,19.15263443
19,2,60,pSIA,0,0,20.79897214
19,2,65,pSIA,0,0,22.44761425
19,2,70,pSIA,0,0,24.09397502
19,2,75,pSIA,0,0,25.743659
19,2,80,pSIA,0,0,27.38963779
19,2,85,pSIA,0,0,29.03782242
19,2,90,pSIA,0,0,30.68505297
19,2,95,pSIA,0,0,32.33226201
19,3,100,pSIA,0,0,28.32655172
19,3,25,pSIA,0,0,7.6282242
19,3,30,pSIA,1,0,9.217231629
19,3,35,pSIA,0,0,10.58181073
19,3,40,pSIA,0,0,11.94469365
19,3,45,pSIA,1,1,13.84139308
19,3,50,pSIA,0,0,14.6737794
19,3,55,pSIA,0,0,16.03817626
19,3,60,pSIA,0,0,17.40304924
19,3,65,pSIA,0,0,18.76689429
19,3,70,pSIA,0,0,20.13102918
19,3,75,pSIA,0,0,21.49552999
19,3,80,pSIA,0,0,22.85949615
19,3,85,pSIA,0,0,24.22351306
19,3,90,pSIA,0,0,25.58769236
19,3,95,pSIA,0,0,26.95196708
19,4,100,pSIA,0,0,28.32646303
19,4,25,pSIA,0,0,7.708845708
19,4,30,pSIA,5,2,10.30987452
19,4,35,pSIA,0,0,10.58109167
19,4,40,pSIA,1,1,12.52381377
19,4,45,pSIA,0,0,13.19228879
19,4,50,pSIA,0,0,14.6737188
19,4,55,pSIA,0,0,16.03792122
19,4,60,pSIA,0,0,17.40272763
19,4,65,pSIA,0,0,18.76629961
19,4,70,pSIA,0,0,20.1310302
19,4,75,pSIA,0,0,21.49537669
19,4,80,pSIA,0,0,22.85897072
19,4,85,pSIA,0,0,24.22364847
19,4,90,pSIA,0,0,25.5879914
19,4,95,pSIA,0,0,26.95210463
19,5,100,pSIA,0,0,22.653015
19,5,25,pSIA,0,0,5.66325375
19,5,30,pSIA,0,0,6.7959045
19,5,35,pSIA,0,0,7.928555249
19,5,40,pSIA,0,0,9.061205999
19,5,45,pSIA,0,0,10.19385675
19,5,50,pSIA,0,0,11.3265075
19,5,55,pSIA,0,0,12.45915825
19,5,60,pSIA,0,0,13.591809
19,5,65,pSIA,0,0,14.72445975
19,5,70,pSIA,0,0,15.8571105
19,5,75,pSIA,0,0,16.98976125
19,5,80,pSIA,0,0,18.122412
19,5,85,pSIA,0,0,19.25506275
19,5,90,pSIA,0,0,20.3877135
19,5,95,pSIA,0,0,21.52036425
190,1,100,pSIA,0,0,28.32664363
190,1,25,pSIA,52,1,8.6212817
190,1,30,pSIA,0,0,9.216822451
190,1,35,pSIA,0,0,10.58064081
190,1,40,pSIA,0,0,11.94518193
190,1,45,pSIA,0,0,13.30996977
190,1,50,pSIA,0,0,14.67403385
190,1,55,pSIA,1,1,16.49987765
190,1,60,pSIA,0,0,17.40175539
190,1,65,pSIA,0,0,18.76665676
190,1,70,pSIA,0,0,20.13085387
190,1,75,pSIA,0,0,21.49572168
190,1,80,pSIA,0,0,22.85936559
190,1,85,pSIA,0,0,24.22369323
190,1,90,pSIA,0,0,25.5879683
190,1,95,pSIA,0,0,26.95185135
190,2,100,pSIA,0,0,33.99003209
190,2,25,pSIA,564,2,10.1823082
190,2,30,pSIA,2,0,10.91548215
190,2,35,pSIA,0,0,12.5622992
190,2,40,pSIA,0,0,14.21008364
190,2,45,pSIA,0,0,15.85886745
190,2,50,pSIA,0,0,17.50468715
190,2,55,pSIA,0,0,19.04633966
190,2,60,pSIA,0,0,20.80006734
190,2,65,pSIA,0,0,22.44733731
190,2,70,pSIA,0,0,24.09477741
190,2,75,pSIA,0,0,25.74216687
190,2,80,pSIA,0,0,27.39034792
190,2,85,pSIA,0,0,29.03753845
190,2,90,pSIA,0,0,30.68466316
190,2,95,pSIA,0,0,32.33206108
190,3,100,pSIA,0,0,28.32650172
190,3,25,pSIA,25,4,8.797114963
190,3,30,pSIA,23,4,11.16619664
190,3,35,pSIA,0,0,10.58218448
190,3,40,pSIA,0,0,11.94394533
190,3,45,pSIA,0,0,13.30940695
190,3,50,pSIA,0,0,14.67309325
190,3,55,pSIA,0,0,15.9691538
190,3,60,pSIA,0,0,17.40264628
190,3,65,pSIA,0,0,18.76601244
190,3,70,pSIA,0,0,20.13137305
190,3,75,pSIA,0,0,21.4942935
190,3,80,pSIA,0,0,22.85855076
190,3,85,pSIA,0,0,24.22311232
190,3,90,pSIA,0,0,25.58747697
190,3,95,pSIA,0,0,26.9519534
190,4,100,pSIA,0,0,28.326479
190,4,25,pSIA,0,0,7.329236823
190,4,30,pSIA,0,0,8.808676006
190,4,35,pSIA,0,0,10.58116688
190,4,40,pSIA,0,0,11.94336788
190,4,45,pSIA,0,0,13.30929432
190,4,50,pSIA,0,0,14.67377446
190,4,55,pSIA,0,0,15.99410546
190,4,60,pSIA,0,0,17.40183705
190,4,65,pSIA,0,0,18.76557269
190,4,70,pSIA,0,0,20.13022281
190,4,75,pSIA,0,0,21.49536962
190,4,80,pSIA,0,0,22.85906235
190,4,85,pSIA,0,0,24.22315975
190,4,90,pSIA,0,0,25.58828185
190,4,95,pSIA,0,0,26.95224526
190,5,100,pSIA,0,0,22.653015
190,5,25,pSIA,0,0,5.66325375
190,5,30,pSIA,0,0,6.7959045
190,5,35,pSIA,0,0,7.928555249
190,5,40,pSIA,0,0,9.061205999
190,5,45,pSIA,0,0,10.19385675
190,5,50,pSIA,0,0,11.3265075
190,5,55,pSIA,0,0,12.45915825
190,5,60,pSIA,0,0,13.591809
190,5,65,pSIA,0,0,14.72445975
190,5,70,pSIA,0,0,15.8571105
190,5,75,pSIA,0,0,16.98976125
190,5,80,pSIA,0,0,18.122412
190,5,85,pSIA,0,0,19.25506275
190,5,90,pSIA,0,0,20.3877135
190,5,95,pSIA,0,0,21.52036425
191,1,100,pSIA,0,0,28.32656436
191,1,25,pSIA,5,3,9.508557518
191,1,30,pSIA,0,0,9.215706901
191,1,35,pSIA,0,0,10.57977025
191,1,40,pSIA,0,0,11.94437139
191,1,45,pSIA,0,0,13.30907704
191,1,50,pSIA,0,0,14.67442637
191,1,55,pSIA,0,0,16.03799568
191,1,60,pSIA,0,0,17.40204424
191,1,65,pSIA,0,0,18.76603121
191,1,70,pSIA,0,0,20.13028787
191,1,75,pSIA,0,0,21.4947084
191,1,80,pSIA,0,0,22.85856548
191,1,85,pSIA,0,0,24.22385854
191,1,90,pSIA,0,0,25.58765983
191,1,95,pSIA,0,0,26.95236388
191,2,100,pSIA,0,0,33.98985552
191,2,25,pSIA,0,0,8.919420371
191,2,30,pSIA,0,0,10.91530302
191,2,35,pSIA,1,1,13.22922828
191,2,40,pSIA,0,0,14.21146377
191,2,45,pSIA,0,0,15.85777563
191,2,50,pSIA,0,0,17.50472565
191,2,55,pSIA,0,0,19.15232849
191,2,60,pSIA,0,0,20.80005367
191,2,65,pSIA,0,0,22.44745926
191,2,70,pSIA,0,0,24.09430086
191,2,75,pSIA,0,0,25.74214368
191,2,80,pSIA,0,0,27.38934355
191,2,85,pSIA,0,0,29.03733005
191,2,90,pSIA,0,0,30.6850448
191,2,95,pSIA,0,0,32.33222446
191,3,100,pSIA,0,0,28.32654064
191,3,25,pSIA,0,0,7.629033618
191,3,30,pSIA,0,0,9.21717668
191,3,35,pSIA,0,0,10.4263953
191,3,40,pSIA,0,0,11.94440787
191,3,45,pSIA,4,2,14.28425755
191,3,50,pSIA,0,0,14.67458898
191,3,55,pSIA,0,0,16.03671022
191,3,60,pSIA,0,0,17.40147968
191,3,65,pSIA,0,0,18.76590267
191,3,70,pSIA,0,0,20.13067065
191,3,75,pSIA,0,0,21.49457677
191,3,80,pSIA,0,0,22.85999822
191,3,85,pSIA,0,0,24.22310495
191,3,90,pSIA,0,0,25.5877317
191,3,95,pSIA,0,0,26.95204628
191,4,100,pSIA,0,0,28.32661425
191,4,25,pSIA,0,0,7.708895237
191,4,30,pSIA,0,0,9.216457778
191,4,35,pSIA,0,0,10.48318583
191,4,40,pSIA,3,1,12.55522227
191,4,45,pSIA,1,0,13.09002829
191,4,50,pSIA,0,0,14.6738282
191,4,55,pSIA,0,0,16.03852137
191,4,60,pSIA,0,0,17.40207588
191,4,65,pSIA,0,0,18.76624318
191,4,70,pSIA,0,0,20.13074802
191,4,75,pSIA,0,0,21.49511525
191,4,80,pSIA,0,0,22.85919471
191,4,85,pSIA,0,0,24.22358017
191,4,90,pSIA,0,0,25.5876254
191,4,95,pSIA,0,0,26.95197687
191,5,100,pSIA,0,0,22.653015
191,5,25,pSIA,0,0,5.66325375
191,5,30,pSIA,0,0,6.7959045
191,5,35,pSIA,0,0,7.928555249
191,5,40,pSIA,1,1,9.461120345
191,5,45,pSIA,0,1,10.55215467
191,5,50,pSIA,0,0,11.3265075
191,5,55,pSIA,0,0,12.45915825
191,5,60,pSIA,0,0,13.591809
191,5,65,pSIA,0,0,14.72445975
191,5,70,pSIA,0,0,15.8571105
191,5,75,pSIA,0,0,16.98976125
191,5,80,pSIA,0,0,18.122412
191,5,85,pSIA,0,0,19.25506275
191,5,90,pSIA,0,0,20.3877135
191,5,95,pSIA,0,0,21.52036425
192,1,100,pSIA,0,0,28.32665817
192,1,25,pSIA,5,3,9.612629116
192,1,30,pSIA,0,0,9.216294935
192,1,35,pSIA,0,0,10.57980565
192,1,40,pSIA,0,0,11.94544071
192,1,45,pSIA,0,0,13.30936865
192,1,50,pSIA,0,0,14.67388595
192,1,55,pSIA,0,0,16.03910892
192,1,60,pSIA,0,0,17.40282197
192,1,65,pSIA,0,0,18.76707147
192,1,70,pSIA,0,0,20.12992823
192,1,75,pSIA,0,0,21.49536804
192,1,80,pSIA,0,0,22.85890468
192,1,85,pSIA,0,0,24.22437158
192,1,90,pSIA,0,0,25.58802435
192,1,95,pSIA,0,0,26.95184338
192,2,100,pSIA,0,0,33.98967427
192,2,25,pSIA,0,0,8.881118223
192,2,30,pSIA,0,0,10.91602678
192,2,35,pSIA,0,0,12.56339034
192,2,40,pSIA,0,0,14.21086589
192,2,45,pSIA,0,0,15.85627615
192,2,50,pSIA,0,0,17.50504155
192,2,55,pSIA,0,0,19.15275449
192,2,60,pSIA,0,0,20.79948729
192,2,65,pSIA,0,0,22.44754332
192,2,70,pSIA,0,0,24.09507126
192,2,75,pSIA,0,0,25.742837
192,2,80,pSIA,0,0,27.38922053
192,2,85,pSIA,0,0,29.03745437
192,2,90,pSIA,0,0,30.68414304
192,2,95,pSIA,0,0,32.33234565
192,3,100,pSIA,0,0,28.32663408
192,3,25,pSIA,0,0,7.604993369
192,3,30,pSIA,0,0,9.216562748
192,3,35,pSIA,0,0,10.58068744
192,3,40,pSIA,0,0,11.94515276
192,3,45,pSIA,0,0,13.30810625
192,3,50,pSIA,0,0,14.67386542
192,3,55,pSIA,0,0,16.03794016
192,3,60,pSIA,0,0,17.40208998
192,3,65,pSIA,0,0,18.76660918
192,3,70,pSIA,0,0,20.13043579
192,3,75,pSIA,0,0,21.49455264
192,3,80,pSIA,0,0,22.85868687
192,3,85,pSIA,0,0,24.22329883
192,3,90,pSIA,0,0,25.58715726
192,3,95,pSIA,0,0,26.95183545
192,4,100,pSIA,0,0,28.32646061
192,4,25,pSIA,0,0,7.692089042
192,4,30,pSIA,3,2,10.45418279
192,4,35,pSIA,0,0,10.58190135
192,4,40,pSIA,0,0,11.94563046
192,4,45,pSIA,0,0,13.30817165
192,4,50,pSIA,0,0,14.6727862
192,4,55,pSIA,0,0,16.03758435
192,4,60,pSIA,0,0,17.40200435
192,4,65,pSIA,0,0,18.76661944
192,4,70,pSIA,0,0,20.13099835
192,4,75,pSIA,0,0,21.49429174
192,4,80,pSIA,0,0,22.85965364
192,4,85,pSIA,0,0,24.22318063
192,4,90,pSIA,0,0,25.58774001
192,4,95,pSIA,0,0,26.95203144
192,5,100,pSIA,0,0,22.653015
192,5,25,pSIA,0,0,5.66325375
192,5,30,pSIA,0,0,6.7959045
192,5,35,pSIA,0,0,7.928555249
192,5,40,pSIA,1,1,9.635843615
192,5,45,pSIA,0,0,10.19385675
192,5,50,pSIA,0,0,11.3265075
192,5,55,pSIA,0,0,12.45915825
192,5,60,pSIA,0,0,13.591809
192,5,65,pSIA,0,0,14.72445975
192,5,70,pSIA,0,0,15.8571105
192,5,75,pSIA,0,0,16.98976125
192,5,80,pSIA,0,0,18.122412
192,5,85,pSIA,0,0,19.25506275
192,5,90,pSIA,0,0,20.3877135
192,5,95,pSIA,0,0,21.52036425
193,1,100,pSIA,0,0,28.32644999
193,1,25,pSIA,0,0,7.852684786
193,1,30,pSIA,0,0,9.215571356
193,1,35,pSIA,4,1,11.21204055
193,1,40,pSIA,0,0,11.94398743
193,1,45,pSIA,0,0,13.31034891
193,1,50,pSIA,0,0,14.67289635
193,1,55,pSIA,0,0,16.03852057
193,1,60,pSIA,0,0,17.40253063
193,1,65,pSIA,0,0,18.76634749
193,1,70,pSIA,0,0,20.1313691
193,1,75,pSIA,0,0,21.49513105
193,1,80,pSIA,0,0,22.85992739
193,1,85,pSIA,0,0,24.22326791
193,1,90,pSIA,0,0,25.58781311
193,1,95,pSIA,0,0,26.95209559
193,2,100,pSIA,0,0,33.9897449
193,2,25,pSIA,0,0,9.267922384
193,2,30,pSIA,33,2,12.15827636
193,2,35,pSIA,0,0,12.42392068
193,2,40,pSIA,0,0,14.21123872
193,2,45,pSIA,0,0,15.85857851
193,2,50,pSIA,0,0,17.50394802
193,2,55,pSIA,0,0,19.15220984
193,2,60,pSIA,0,0,20.80034617
193,2,65,pSIA,0,0,22.44682867
193,2,70,pSIA,0,0,24.09442875
193,2,75,pSIA,0,0,25.74266249
193,2,80,pSIA,0,0,27.38972493
193,2,85,pSIA,0,0,29.03732133
193,2,90,pSIA,0,0,30.68446647
193,2,95,pSIA,0,0,32.33220389
193,3,100,pSIA,0,0,28.32670128
193,3,25,pSIA,0,0,7.851394697
193,3,30,pSIA,6,1,9.321132685
193,3,35,pSIA,0,0,10.49162586
193,3,40,pSIA,0,0,11.94590381
193,3,45,pSIA,1,1,13.84137173
193,3,50,pSIA,0,0,14.67450619
193,3,55,pSIA,0,0,16.03690727
193,3,60,pSIA,0,0,17.40218049
193,3,65,pSIA,0,0,18.76720146
193,3,70,pSIA,0,0,20.13040119
193,3,75,pSIA,0,0,21.49446439
193,3,80,pSIA,0,0,22.85918966
193,3,85,pSIA,0,0,24.22321481
193,3,90,pSIA,0,0,25.58784159
193,3,95,pSIA,0,0,26.95250303
193,4,100,pSIA,0,0,28.32660114
193,4,25,pSIA,0,0,7.851184371
193,4,30,pSIA,0,0,8.964871078
193,4,35,pSIA,0,0,10.52374086
193,4,40,pSIA,0,0,11.944796
193,4,45,pSIA,0,0,13.19266034
193,4,50,pSIA,0,0,14.67363827
193,4,55,pSIA,0,0,16.03845359
193,4,60,pSIA,0,0,17.40113166
193,4,65,pSIA,0,0,18.76692159
193,4,70,pSIA,1,1,20.41888128
193,4,75,pSIA,0,0,21.49465912
193,4,80,pSIA,0,0,22.85955317
193,4,85,pSIA,0,0,24.22303885
193,4,90,pSIA,0,0,25.58761427
193,4,95,pSIA,0,0,26.95193872
193,5,100,pSIA,0,0,22.653015
193,5,25,pSIA,1,1,6.293328876
193,5,30,pSIA,0,0,6.7959045
193,5,35,pSIA,0,0,7.928555249
193,5,40,pSIA,0,0,9.061205999
193,5,45,pSIA,0,0,10.19385675
193,5,50,pSIA,0,0,11.3265075
193,5,55,pSIA,1,1,12.83968152
193,5,60,pSIA,0,0,13.591809
193,5,65,pSIA,0,0,14.72445975
193,5,70,pSIA,0,0,15.8571105
193,5,75,pSIA,0,0,16.98976125
193,5,80,pSIA,0,0,18.122412
193,5,85,pSIA,0,0,19.25506275
193,5,90,pSIA,0,0,20.3877135
193,5,95,pSIA,0,0,21.52036425
194,1,100,pSIA,0,0,28.32679603
194,1,25,pSIA,5,1,8.620492539
194,1,30,pSIA,0,0,9.216615856
194,1,35,pSIA,0,0,10.58011794
194,1,40,pSIA,0,0,11.94499683
194,1,45,pSIA,0,0,13.30999061
194,1,50,pSIA,0,0,14.67406416
194,1,55,pSIA,0,0,16.0376854
194,1,60,pSIA,1,1,17.79070849
194,1,65,pSIA,0,0,18.76676161
194,1,70,pSIA,0,0,20.13072894
194,1,75,pSIA,0,0,21.49464149
194,1,80,pSIA,0,0,22.8591309
194,1,85,pSIA,0,0,24.22357139
194,1,90,pSIA,0,0,25.58772662
194,1,95,pSIA,0,0,26.95194561
194,2,100,pSIA,0,0,33.98977723
194,2,25,pSIA,127,2,10.21056459
194,2,30,pSIA,0,0,10.91606572
194,2,35,pSIA,29,2,13.71768534
194,2,40,pSIA,0,0,14.21006445
194,2,45,pSIA,0,0,15.85869713
194,2,50,pSIA,1,1,18.01703769
194,2,55,pSIA,0,0,19.15290358
194,2,60,pSIA,0,0,20.71454463
194,2,65,pSIA,0,0,22.44918304
194,2,70,pSIA,0,0,24.0942352
194,2,75,pSIA,0,0,25.74266877
194,2,80,pSIA,0,0,27.39060809
194,2,85,pSIA,0,0,29.03765241
194,2,90,pSIA,0,0,30.68519499
194,2,95,pSIA,0,0,32.33212394
194,3,100,pSIA,0,0,28.32658205
194,3,25,pSIA,8,1,7.844408995
194,3,30,pSIA,2,1,9.850492267
194,3,35,pSIA,2,1,10.68013646
194,3,40,pSIA,0,0,11.94545747
194,3,45,pSIA,0,0,13.30893337
194,3,50,pSIA,0,0,14.55582299
194,3,55,pSIA,0,0,16.03716208
194,3,60,pSIA,0,0,17.34665684
194,3,65,pSIA,0,0,18.76574717
194,3,70,pSIA,0,0,20.13029302
194,3,75,pSIA,0,0,21.49500541
194,3,80,pSIA,0,0,22.85984236
194,3,85,pSIA,0,0,24.22345547
194,3,90,pSIA,0,0,25.58805907
194,3,95,pSIA,0,0,26.95187223
194,4,100,pSIA,0,0,28.32644249
194,4,25,pSIA,0,0,7.547499892
194,4,30,pSIA,3,2,10.00321039
194,4,35,pSIA,0,0,10.34801033
194,4,40,pSIA,0,0,11.94542708
194,4,45,pSIA,0,0,13.30890748
194,4,50,pSIA,0,0,14.59823141
194,4,55,pSIA,0,0,16.03793464
194,4,60,pSIA,0,0,17.36681642
194,4,65,pSIA,0,0,18.76610034
194,4,70,pSIA,0,0,20.13038288
194,4,75,pSIA,0,0,21.49542658
194,4,80,pSIA,0,0,22.85780049
194,4,85,pSIA,0,0,24.22324978
194,4,90,pSIA,0,0,25.58722777
194,4,95,pSIA,0,0,26.95158585
194,5,100,pSIA,0,0,22.653015
194,5,25,pSIA,0,0,5.66325375
194,5,30,pSIA,0,0,6.7959045
194,5,35,pSIA,0,0,7.928555249
194,5,40,pSIA,0,0,9.061205999
194,5,45,pSIA,0,0,10.19385675
194,5,50,pSIA,0,0,11.3265075
194,5,55,pSIA,0,0,12.45915825
194,5,60,pSIA,0,0,13.591809
194,5,65,pSIA,0,0,14.72445975
194,5,70,pSIA,0,0,15.8571105
194,5,75,pSIA,0,0,16.98976125
194,5,80,pSIA,0,0,18.122412
194,5,85,pSIA,0,0,19.25506275
194,5,90,pSIA,0,0,20.3877135
194,5,95,pSIA,0,0,21.52036425
195,1,100,pSIA,0,0,28.32679504
195,1,25,pSIA,31,3,9.611383204
195,1,30,pSIA,0,0,9.217472995
195,1,35,pSIA,0,0,10.58116363
195,1,40,pSIA,0,0,11.9448508
195,1,45,pSIA,0,0,13.31058425
195,1,50,pSIA,0,0,14.67317909
195,1,55,pSIA,0,0,16.03883576
195,1,60,pSIA,0,0,17.4018574
195,1,65,pSIA,0,0,18.76701197
195,1,70,pSIA,0,0,20.1312239
195,1,75,pSIA,0,0,21.49529142
195,1,80,pSIA,0,0,22.85922911
195,1,85,pSIA,0,0,24.22378846
195,1,90,pSIA,0,0,25.5876974
195,1,95,pSIA,0,0,26.95171554
195,2,100,pSIA,0,0,33.98972699
195,2,25,pSIA,2,0,8.879548507
195,2,30,pSIA,1,0,10.91589639
195,2,35,pSIA,0,0,12.56280014
195,2,40,pSIA,0,0,14.21154783
195,2,45,pSIA,0,0,15.85696949
195,2,50,pSIA,0,0,17.50421494
195,2,55,pSIA,0,0,19.15254088
195,2,60,pSIA,0,0,20.79982997
195,2,65,pSIA,0,0,22.44680721
195,2,70,pSIA,0,0,24.09481932
195,2,75,pSIA,0,0,25.74197604
195,2,80,pSIA,0,0,27.38930697
195,2,85,pSIA,0,0,29.03717779
195,2,90,pSIA,0,0,30.68414439
195,2,95,pSIA,0,0,32.33225162
195,3,100,pSIA,0,0,28.32637657
195,3,25,pSIA,0,0,7.602823512
195,3,30,pSIA,0,1,9.810383779
195,3,35,pSIA,0,0,10.5795139
195,3,40,pSIA,0,0,11.94487261
195,3,45,pSIA,0,0,13.30915875
195,3,50,pSIA,0,0,14.67387921
195,3,55,pSIA,0,0,16.03694482
195,3,60,pSIA,0,0,17.40336712
195,3,65,pSIA,0,0,18.76689458
195,3,70,pSIA,0,0,20.13010262
195,3,75,pSIA,1,1,21.73628466
195,3,80,pSIA,0,0,22.85923569
195,3,85,pSIA,0,0,24.22274914
195,3,90,pSIA,0,0,25.58773159
195,3,95,pSIA,0,0,26.95198434
195,4,100,pSIA,0,0,28.32668463
195,4,25,pSIA,0,0,7.69223936
195,4,30,pSIA,0,0,9.106855364
195,4,35,pSIA,1,0,10.58101806
195,4,40,pSIA,0,0,11.94319494
195,4,45,pSIA,1,0,13.30972531
195,4,50,pSIA,0,0,14.67317444
195,4,55,pSIA,0,0,16.03838961
195,4,60,pSIA,0,0,17.4019906
195,4,65,pSIA,0,0,18.76654986
195,4,70,pSIA,0,0,20.12986089
195,4,75,pSIA,0,0,21.44185575
195,4,80,pSIA,0,0,22.85897693
195,4,85,pSIA,0,0,24.22365585
195,4,90,pSIA,0,0,25.58711066
195,4,95,pSIA,0,0,26.95171329
195,5,100,pSIA,0,0,22.653015
195,5,25,pSIA,0,0,5.66325375
195,5,30,pSIA,0,0,6.7959045
195,5,35,pSIA,1,1,8.47432866
195,5,40,pSIA,0,0,9.061205999
195,5,45,pSIA,1,1,10.65648563
195,5,50,pSIA,0,0,11.3265075
195,5,55,pSIA,0,0,12.45915825
195,5,60,pSIA,0,0,13.591809
195,5,65,pSIA,0,0,14.72445975
195,5,70,pSIA,0,0,15.8571105
195,5,75,pSIA,0,0,16.98976125
195,5,80,pSIA,0,0,18.122412
195,5,85,pSIA,0,0,19.25506275
195,5,90,pSIA,0,0,20.3877135
195,5,95,pSIA,0,0,21.52036425
196,1,100,pSIA,0,0,28.32654656
196,1,25,pSIA,0,0,7.851950922
196,1,30,pSIA,5,2,10.39548274
196,1,35,pSIA,0,0,10.58063912
196,1,40,pSIA,0,0,11.94517102
196,1,45,pSIA,0,0,13.30853004
196,1,50,pSIA,0,0,14.67377894
196,1,55,pSIA,0,0,16.03842939
196,1,60,pSIA,0,0,17.40191993
196,1,65,pSIA,0,0,18.76685079
196,1,70,pSIA,0,0,20.13048151
196,1,75,pSIA,0,0,21.49586751
196,1,80,pSIA,0,0,22.85938394
196,1,85,pSIA,0,0,24.22351547
196,1,90,pSIA,0,0,25.58760175
196,1,95,pSIA,0,0,26.9521201
196,2,100,pSIA,0,0,33.98988152
196,2,25,pSIA,0,0,9.26837856
196,2,30,pSIA,0,0,10.66132081
196,2,35,pSIA,4,1,13.22926181
196,2,40,pSIA,0,0,14.20982717
196,2,45,pSIA,0,0,15.85712488
196,2,50,pSIA,0,0,17.50487526
196,2,55,pSIA,0,0,19.15310563
196,2,60,pSIA,0,0,20.79970976
196,2,65,pSIA,0,0,22.44794077
196,2,70,pSIA,0,0,24.09613479
196,2,75,pSIA,0,0,25.74273531
196,2,80,pSIA,0,0,27.389329
196,2,85,pSIA,0,0,29.03662888
196,2,90,pSIA,0,0,30.68416575
196,2,95,pSIA,0,0,32.33204898
196,3,100,pSIA,0,0,28.32661875
196,3,25,pSIA,0,0,7.852539508
196,3,30,pSIA,0,0,9.053595527
196,3,35,pSIA,0,1,10.865896
196,3,40,pSIA,0,0,11.94514931
196,3,45,pSIA,2,1,13.87148258
196,3,50,pSIA,0,0,14.67392727
196,3,55,pSIA,0,0,16.03714917
196,3,60,pSIA,0,0,17.40187185
196,3,65,pSIA,0,0,18.76553273
196,3,70,pSIA,0,0,20.13066893
196,3,75,pSIA,0,0,21.494186
196,3,80,pSIA,0,0,22.85883128
196,3,85,pSIA,0,0,24.2233972
196,3,90,pSIA,0,0,25.58812672
196,3,95,pSIA,0,0,26.9517258
196,4,100,pSIA,0,0,28.32664266
196,4,25,pSIA,0,0,7.852457506
196,4,30,pSIA,0,0,9.111724604
196,4,35,pSIA,0,0,10.40160019
196,4,40,pSIA,0,0,11.94479614
196,4,45,pSIA,0,0,13.18087589
196,4,50,pSIA,0,0,14.67354219
196,4,55,pSIA,0,0,16.03813522
196,4,60,pSIA,0,0,17.40184109
196,4,65,pSIA,0,0,18.76631825
196,4,70,pSIA,0,0,20.13240201
196,4,75,pSIA,0,0,21.49472733
196,4,80,pSIA,0,0,22.85975229
196,4,85,pSIA,0,0,24.2232488
196,4,90,pSIA,0,0,25.58806831
196,4,95,pSIA,0,0,26.9516761
196,5,100,pSIA,0,0,22.653015
196,5,25,pSIA,0,0,5.66325375
196,5,30,pSIA,0,0,6.7959045
196,5,35,pSIA,0,0,7.928555249
